Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue
Nov,2,2,2,11,Returning_Visitor,False,1.0,32.486134,0.0,0.0,24.0,1062.7771,0.0,0.021355873,36.74643,0.0,False
Mar,1,8,3,2,Returning_Visitor,True,0.0,323.9236,2.0,0.0,23.0,2472.6748,0.0026734746,0.02893065,0.0,0.0,False
May,3,2,2,2,Returning_Visitor,False,2.0,0.0,1.0,0.0,27.0,1187.4113,0.0,0.014285714,0.0,0.0,False
Mar,2,2,9,6,New_Visitor,False,0.0,0.0,3.0,0.0,16.0,530.99506,0.0,0.014693287,0.0,0.0,False
May,2,2,1,2,Returning_Visitor,False,4.0,0.0,1.0,0.0,63.0,613.24207,0.0,0.13333334,0.0,0.0,False
Mar,2,2,1,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,8.0,213.86903,0.0,0.025,0.0,0.0,False
June,2,4,2,2,Returning_Visitor,False,3.0,34.0,2.0,0.0,19.0,754.4705,0.0,0.015207131,0.0,0.0,False
Dec,1,2,1,11,Returning_Visitor,False,2.0,0.0,0.0,0.0,38.0,829.05066,0.2,0.05452915,0.0,0.0,False
Mar,4,2,6,2,Returning_Visitor,False,8.0,0.0,0.0,0.0,45.0,615.438,0.0,0.04076284,0.0,0.0,False
Nov,3,2,7,1,Returning_Visitor,False,3.0,464.53125,0.0,0.0,85.0,6084.5415,0.009090909,0.014285714,8.699716,0.0,False
May,1,2,9,11,Returning_Visitor,False,3.0,172.02293,1.0,0.0,28.0,4467.187,0.0,0.013516279,0.0,0.0,False
Nov,1,2,1,2,Returning_Visitor,False,2.0,0.0,2.0,0.0,84.0,2685.5437,0.0,0.03333333,0.0,0.0,True
Nov,1,2,4,4,Returning_Visitor,False,0.0,0.0,0.0,0.0,15.0,368.88705,0.0030841043,0.043788027,0.0,0.0,True
June,4,1,1,1,Returning_Visitor,False,1.0,0.0,1.0,0.0,30.0,1251.3022,0.0,0.016872047,0.0,0.0,False
May,2,2,1,3,Returning_Visitor,False,3.0,0.0,0.0,0.0,48.0,1039.2603,0.025,0.022262238,8.910427,0.0,False
Jul,2,1,6,2,Returning_Visitor,False,6.0,0.0,2.0,0.0,83.0,3475.1743,0.2,0.031615835,35.083927,0.0,False
Feb,2,1,9,2,New_Visitor,False,7.0,0.0,1.0,0.0,51.0,1849.5116,0.005817443,0.022330673,0.0,0.0,False
May,2,1,2,11,Returning_Visitor,True,7.0,0.0,0.0,0.0,58.0,1704.4808,0.0,0.0106686335,0.0,0.0,False
May,2,3,3,11,Returning_Visitor,False,7.0,0.0,2.0,0.0,105.0,3960.8079,0.0,0.011977042,0.0,0.0,False
Nov,3,2,3,2,Returning_Visitor,False,2.0,14.0,0.0,0.0,71.0,1773.2344,0.0,0.010684415,0.0,0.0,False
Dec,3,2,8,6,Returning_Visitor,True,0.0,53.17214,0.0,0.0,70.0,2070.3904,0.05,0.064897865,0.0,0.0,False
May,2,2,3,13,Returning_Visitor,True,3.0,0.0,2.0,0.0,69.0,751.3953,0.0031123585,0.025,0.0,0.0,False
Nov,2,1,6,2,Returning_Visitor,True,10.0,0.0,1.0,202.03862,21.0,397.65646,0.13107744,0.022222223,0.0,0.0,True
Dec,2,2,5,3,Returning_Visitor,True,7.0,0.0,1.0,0.0,12.0,742.23096,0.014285714,0.028571429,0.0,0.0,False
Nov,2,2,3,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,76.0,1619.9995,0.0,0.023179863,0.0,0.0,False
Aug,2,4,3,2,Returning_Visitor,False,0.0,36.810658,0.0,0.0,34.0,1213.9225,0.012881133,0.026204944,0.0,0.0,False
May,2,2,1,2,Returning_Visitor,True,3.0,10.0,0.0,0.0,30.0,1257.5521,0.03208933,0.02810242,0.0,0.0,False
Nov,2,2,3,4,Returning_Visitor,False,1.0,0.0,0.0,0.0,11.0,1737.3184,0.0,0.025827741,0.0,0.0,False
May,2,4,3,4,Returning_Visitor,False,5.0,280.43173,2.0,0.0,54.0,1162.7474,0.0,0.025128644,0.0,0.0,False
May,3,2,6,3,Returning_Visitor,False,7.0,0.0,0.0,0.0,45.0,3288.2046,0.13582432,0.026666667,0.0,0.0,False
Oct,1,3,3,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,11.0,1341.2471,0.0028681895,0.05385199,0.0,0.0,True
May,2,4,1,1,Returning_Visitor,False,6.0,564.5748,0.0,0.0,34.0,2182.4102,0.0,0.016666668,0.0,0.8,False
May,3,2,4,11,New_Visitor,False,0.0,101.82885,0.0,0.0,17.0,806.07635,0.0,0.018181818,0.0,0.0,False
Dec,3,2,4,2,Returning_Visitor,False,3.0,0.0,2.0,0.0,97.0,4349.4014,0.0,0.009095496,0.0,0.0,False
Feb,2,2,1,1,Returning_Visitor,True,2.0,0.0,2.0,0.0,28.0,884.9534,0.0,0.019439176,0.0,0.0,False
Nov,2,2,2,4,Returning_Visitor,False,7.0,323.61734,1.0,0.0,54.0,2072.925,0.0011842651,0.025903203,0.0,0.0,True
May,3,3,3,2,Returning_Visitor,False,0.0,129.67668,3.0,0.0,36.0,1298.6647,0.025,0.02466896,0.0,0.0,False
May,2,2,1,2,Returning_Visitor,False,1.0,30.79096,0.0,0.0,35.0,2473.537,0.2,0.053333335,0.0,0.0,False
Mar,8,2,1,4,Returning_Visitor,False,0.0,0.0,4.0,0.0,103.0,3093.433,0.09887419,0.01622013,36.587463,0.0,False
Oct,2,2,4,2,Returning_Visitor,True,5.0,93.07352,1.0,0.0,53.0,2130.4224,0.0111372685,0.023351261,0.0,0.0,False
Dec,2,1,3,10,Returning_Visitor,False,8.0,472.1265,0.0,0.0,53.0,5899.9663,0.04635824,0.06645655,0.0,0.0,False
May,1,2,3,14,Returning_Visitor,False,0.0,0.0,0.0,0.0,20.0,273.9669,0.004545455,0.038563084,0.0,0.0,False
Nov,3,2,2,4,Returning_Visitor,False,2.0,81.6194,2.0,0.0,40.0,2406.2363,0.0,0.009122113,24.869267,0.0,False
Dec,2,2,4,1,Returning_Visitor,False,1.0,0.0,0.0,0.0,12.0,1157.7799,0.011842484,0.03333333,0.0,0.0,False
May,1,2,3,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,11.0,672.0276,0.0,0.01717139,0.0,0.0,False
May,2,2,3,1,Returning_Visitor,True,5.0,356.58847,0.0,0.0,24.0,2477.3606,0.025,0.025,0.0,0.0,False
May,2,1,8,13,Returning_Visitor,True,7.0,54.46254,3.0,143.80986,136.0,3688.6003,0.0,0.012896427,0.0,0.0,False
Sep,1,5,4,10,Returning_Visitor,False,5.0,0.0,0.0,0.0,34.0,2965.2021,0.0,0.045183778,0.0,0.0,False
May,2,2,2,1,Returning_Visitor,False,2.0,0.0,3.0,0.0,30.0,732.74835,0.02,0.054555215,0.0,0.0,True
May,2,2,5,2,Returning_Visitor,False,4.0,75.14982,1.0,0.0,22.0,1785.068,0.0,0.020496503,0.0,0.0,False
Mar,2,2,1,4,Returning_Visitor,False,2.0,0.0,2.0,0.0,28.0,1343.4308,0.08173013,0.05,0.0,0.0,True
Mar,2,2,1,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,24.0,805.0146,0.0,0.014285714,0.0,0.0,False
May,3,1,3,2,Returning_Visitor,False,2.0,0.0,0.0,0.0,33.0,1400.1289,0.014285714,0.028571429,0.0,0.0,True
Mar,3,8,2,3,Returning_Visitor,False,1.0,0.0,3.0,0.0,17.0,1186.2103,0.018181818,0.040669806,0.0,0.0,False
Dec,4,2,9,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,24.0,1532.4966,0.13718428,0.023809524,0.0,0.0,True
Mar,2,1,3,1,New_Visitor,True,1.0,114.06317,0.0,0.0,48.0,1690.3268,0.0,0.022222223,0.0,0.0,False
May,2,2,7,3,Returning_Visitor,False,5.0,119.0769,0.0,0.0,30.0,730.6021,0.0025952489,0.013335418,5.610961,0.0,False
May,2,10,3,1,Returning_Visitor,False,4.0,0.0,2.0,0.0,12.0,363.05615,0.0,0.11948665,0.0,0.0,False
May,2,10,3,4,New_Visitor,False,3.0,0.0,2.0,0.0,16.0,1304.7858,0.0,0.03333333,0.0,0.0,False
Dec,1,1,4,2,Returning_Visitor,True,5.0,42.038082,0.0,0.0,2.0,27.040518,0.0,0.015912447,17.911129,0.0,False
June,2,2,5,1,Returning_Visitor,False,6.0,0.0,0.0,0.0,47.0,1422.6997,0.2,0.017454682,0.0,0.0,False
Sep,1,1,1,9,Returning_Visitor,False,0.0,0.0,2.0,0.0,35.0,1190.0171,0.0,0.0051489645,0.0,0.0,False
May,1,4,6,4,Returning_Visitor,False,2.0,0.0,1.0,0.0,33.0,850.3372,0.0,0.016344788,0.0,0.0,False
Dec,2,2,1,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,7.0,77.151855,0.0,0.07208964,0.0,0.0,False
May,2,2,6,1,Returning_Visitor,False,6.0,59.693943,2.0,0.0,10.0,51.781338,0.2,0.105030306,0.0,0.0,False
Nov,3,2,2,4,Returning_Visitor,True,6.0,35.22657,0.0,0.0,16.0,473.2926,0.0,0.0426291,0.0,0.0,False
Dec,2,2,1,4,Returning_Visitor,False,4.0,295.22452,1.0,0.0,16.0,1109.4636,0.0,0.03746013,0.0,0.0,True
Dec,3,2,2,3,Returning_Visitor,False,2.0,100.54582,0.0,0.0,77.0,2410.956,0.04,0.04005017,5.581036,0.0,False
May,2,5,3,2,Returning_Visitor,False,3.0,118.229805,2.0,0.0,25.0,2217.1572,0.0,0.04885377,0.0,0.0,False
May,2,2,3,2,Returning_Visitor,False,2.0,0.0,2.0,0.0,22.0,2778.5732,0.0059976554,0.01207089,0.0,0.0,False
Dec,1,1,4,11,New_Visitor,True,0.0,0.0,4.0,0.0,23.0,809.2933,0.015547644,0.018318806,0.0,0.0,False
May,1,1,1,4,Returning_Visitor,False,3.0,0.0,0.0,0.0,27.0,594.8758,0.0,0.0066086603,0.0,0.0,False
May,3,2,3,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,34.0,356.05817,0.2,0.2,0.0,0.2,False
Nov,2,5,3,3,Returning_Visitor,False,0.0,80.68294,1.0,0.0,39.0,1601.2552,0.0,0.05,0.0,0.0,False
May,2,1,1,20,Returning_Visitor,False,0.0,0.0,0.0,0.0,18.0,207.5934,0.0,0.04584864,0.0,0.0,False
Mar,8,1,9,1,Returning_Visitor,True,3.0,69.742485,2.0,0.0,66.0,2188.9995,0.030625585,0.030768236,0.0,0.0,False
Feb,6,2,8,5,Returning_Visitor,True,2.0,30.0,3.0,352.47852,7.0,607.1648,0.0,0.013823439,0.0,0.0,True
June,1,2,1,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,19.0,1384.5806,0.0,0.02,5.7709365,0.0,False
Feb,2,2,4,2,Returning_Visitor,False,7.0,99.866554,1.0,0.0,41.0,1689.8342,0.0,0.011111111,0.0,0.0,False
Nov,2,2,1,4,Returning_Visitor,False,1.0,0.0,1.0,0.0,33.0,1490.6564,0.037888933,0.042432126,0.0,0.0,False
Nov,2,2,1,13,Returning_Visitor,False,0.0,0.0,1.0,0.0,21.0,118.79351,0.1258403,0.013946117,0.0,0.0,True
May,2,2,4,2,Returning_Visitor,False,1.0,117.940575,1.0,15.358422,20.0,838.0012,0.0,0.014285714,0.0,0.0,True
May,3,2,1,3,Returning_Visitor,False,7.0,0.0,2.0,0.0,96.0,1412.4725,0.03333333,0.026162766,0.0,0.0,False
May,1,2,6,8,Returning_Visitor,False,4.0,165.90791,0.0,0.0,7.0,687.5409,0.0,0.035550643,31.42075,0.0,False
May,2,2,3,2,Returning_Visitor,True,5.0,0.0,0.0,0.0,5.0,104.665726,0.0,0.041899852,0.0,0.0,False
Sep,2,1,8,4,Returning_Visitor,True,5.0,343.82678,2.0,0.0,45.0,6141.5366,0.0,0.01,0.0,0.0,False
Nov,1,1,1,2,Returning_Visitor,False,5.0,0.0,0.0,0.0,41.0,1135.0186,0.05,0.04241446,0.0,0.0,False
Oct,4,2,1,13,Returning_Visitor,False,3.0,0.0,1.0,0.0,10.0,835.208,0.0,0.021325698,0.0,0.0,False
Mar,3,2,1,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,23.0,1185.7446,0.0,0.05,0.0,0.0,True
Sep,1,2,1,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,3.0,33.31864,0.023713624,0.0992507,0.0,0.0,True
Jul,2,2,3,4,Returning_Visitor,False,7.0,115.05746,0.0,0.0,26.0,616.4419,0.0,0.021398265,0.0,0.0,False
Mar,4,1,1,1,Returning_Visitor,False,5.0,0.0,0.0,0.0,8.0,1120.436,0.0,0.03807892,0.0,0.0,False
May,4,2,9,1,Returning_Visitor,True,2.0,0.0,0.0,0.0,14.0,540.4469,0.007983578,0.022222223,0.0,0.0,False
May,1,2,7,1,Returning_Visitor,False,1.0,0.0,3.0,0.0,33.0,1037.3518,0.012691551,0.03389511,0.0,0.0,True
May,3,2,1,13,Returning_Visitor,True,0.0,0.0,0.0,0.0,6.0,59.481255,0.08,0.2,0.0,0.0,False
Aug,2,1,4,13,Returning_Visitor,False,8.0,215.00797,0.0,0.0,64.0,1256.6627,0.020299632,0.028571429,0.0,0.0,False
Sep,3,1,1,2,Returning_Visitor,False,4.0,0.0,2.0,0.0,19.0,1708.4932,0.0,0.021000473,0.0,0.0,False
May,3,2,6,2,Returning_Visitor,False,0.0,0.0,1.0,0.0,37.0,1296.0746,0.2,0.027228171,24.827654,0.0,False
May,2,2,1,1,Returning_Visitor,False,1.0,103.45364,0.0,0.0,126.0,5959.7495,0.035255924,0.0315901,0.0,0.0,True
Dec,2,2,9,2,Returning_Visitor,False,5.0,40.912773,2.0,139.66655,90.0,4298.2637,0.022222223,0.040465463,0.0,0.0,False
Sep,1,5,1,2,Returning_Visitor,False,3.0,0.0,0.0,0.0,84.0,1838.8729,0.11484713,0.013358037,0.0,0.0,True
May,3,5,3,2,Returning_Visitor,True,5.0,0.0,1.0,0.0,52.0,2644.741,0.0,0.019293198,0.0,0.0,False
May,3,2,1,2,Returning_Visitor,False,5.0,158.92654,0.0,0.0,55.0,631.6249,0.04776217,0.043899715,0.0,0.0,False
Sep,3,10,1,2,Returning_Visitor,True,7.0,563.7157,0.0,0.0,153.0,5395.5537,0.0,0.021188913,0.0,0.0,False
May,3,1,5,1,New_Visitor,False,8.0,0.0,2.0,0.0,45.0,1177.2006,0.0,0.003571429,0.0,0.0,True
Aug,2,2,8,1,Returning_Visitor,True,10.0,371.19977,3.0,0.0,21.0,1026.3701,0.0,0.025394471,0.0,0.0,False
Nov,1,1,4,2,Returning_Visitor,True,0.0,37.33238,3.0,0.0,72.0,5601.056,0.0,0.014879485,0.0,0.0,False
May,2,2,1,2,Returning_Visitor,False,3.0,23.955112,0.0,0.0,37.0,1983.1271,0.060669087,0.015384615,0.0,0.0,False
May,2,2,2,1,Returning_Visitor,True,4.0,0.0,0.0,0.0,12.0,244.36597,0.0,0.025,0.0,0.0,False
May,3,6,1,1,Returning_Visitor,False,2.0,0.0,2.0,0.0,17.0,298.1405,0.0,0.036784697,0.0,0.0,False
May,2,1,8,2,Returning_Visitor,False,0.0,0.0,2.0,37.17766,23.0,405.11047,0.012883599,0.028252326,0.0,0.0,False
May,3,1,9,4,Returning_Visitor,False,2.0,0.0,1.0,0.0,7.0,437.0368,0.2,0.050481614,0.0,0.0,False
Oct,1,1,3,10,Returning_Visitor,True,1.0,0.0,0.0,0.0,12.0,294.164,0.025,0.2,0.0,0.0,False
Mar,3,1,1,2,Returning_Visitor,False,4.0,0.0,0.0,0.0,8.0,610.2581,0.005882353,0.027777778,0.0,0.0,False
Sep,3,2,4,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,11.0,75.99675,0.007446493,0.023630425,0.0,0.0,False
May,4,1,1,1,Returning_Visitor,True,0.0,0.0,1.0,0.0,28.0,4263.0596,0.0,0.0060005095,0.0,0.0,False
May,1,1,1,10,Returning_Visitor,False,2.0,0.0,0.0,0.0,28.0,408.61032,0.0,0.025,0.0,0.0,False
May,8,2,1,3,Returning_Visitor,False,9.0,81.85045,1.0,0.0,14.0,671.99365,0.0,0.0606724,4.883383,0.0,False
Mar,2,2,4,2,Returning_Visitor,False,6.0,0.0,4.0,0.0,58.0,3239.7483,0.0,0.030481867,0.0,0.0,False
Dec,2,1,3,13,Returning_Visitor,False,0.0,0.0,0.0,0.0,41.0,2346.0696,0.013795862,0.020029005,0.0,0.0,False
May,2,2,1,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,5.0,59.85555,0.0,0.020369323,0.0,0.0,False
May,2,1,8,2,Returning_Visitor,False,7.0,0.0,2.0,0.0,50.0,740.40826,0.0,0.013333333,0.0,0.0,False
May,2,1,5,3,New_Visitor,True,0.0,0.0,2.0,0.0,30.0,1691.7755,0.0,0.04,0.0,0.0,False
May,3,2,1,1,Returning_Visitor,False,1.0,0.0,2.0,0.0,27.0,2134.714,0.0,0.02,0.0,0.0,False
May,2,2,2,13,Returning_Visitor,False,6.0,89.539085,0.0,0.0,63.0,2426.9875,0.0,0.044444446,0.0,0.0,False
Nov,4,2,7,6,Returning_Visitor,True,1.0,0.0,4.0,16.0,27.0,2238.969,0.0,0.04,0.0,0.0,False
Nov,2,2,9,1,Returning_Visitor,False,2.0,0.0,4.0,0.0,40.0,1558.625,0.025890946,0.2,0.0,0.0,False
May,1,2,6,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06666667,0.0,0.0,False
Jul,3,7,1,2,Returning_Visitor,True,2.0,0.0,1.0,0.0,14.0,944.1352,0.0,0.013319019,0.0,0.0,False
May,4,13,3,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,15.0,1246.3046,0.0,0.038187474,0.0,0.0,False
May,2,1,3,1,Returning_Visitor,False,2.0,543.26843,0.0,0.0,7.0,219.8491,0.0,0.0029711903,0.0,0.0,False
Sep,3,2,3,1,Returning_Visitor,True,4.0,0.0,0.0,0.0,76.0,1281.7974,0.0,0.028571429,0.0,0.0,False
Nov,2,1,7,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,61.0,1264.2231,0.0,0.0125,0.0,0.0,False
May,2,2,6,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,27.0,1271.2252,0.0,0.02383589,0.0,0.0,False
Nov,1,2,4,8,Returning_Visitor,True,0.0,0.0,0.0,0.0,100.0,3441.2595,0.12,0.03333333,0.0,0.0,False
May,2,2,1,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,73.0,1661.0986,0.0,0.025,0.0,0.0,False
Nov,2,2,3,11,New_Visitor,False,1.0,0.0,0.0,0.0,76.0,1653.1556,0.0063857497,0.01545782,0.0,0.2,False
May,2,1,3,2,Returning_Visitor,True,7.0,246.65399,3.0,0.0,45.0,1253.0596,0.0,0.015379911,0.0,0.0,False
Nov,3,2,2,3,Returning_Visitor,True,0.0,0.0,0.0,0.0,42.0,842.2772,0.2,0.018410655,0.0,0.0,False
May,2,2,3,5,Returning_Visitor,False,5.0,78.17646,2.0,0.0,72.0,2192.3535,0.0,0.011179611,0.0,0.0,False
Dec,2,2,1,10,Returning_Visitor,False,7.0,73.628044,0.0,0.0,12.0,1074.5715,0.2,0.04191224,0.0,0.0,False
May,2,1,1,2,Returning_Visitor,False,0.0,0.0,2.0,0.0,3.0,217.33875,0.014665122,0.04,0.0,0.0,False
May,2,2,5,3,Returning_Visitor,False,1.0,0.0,0.0,0.0,13.0,1631.55,0.0,0.012560193,0.0,0.0,False
May,2,1,6,1,Returning_Visitor,True,0.0,0.0,1.0,0.0,63.0,2672.8047,0.0,0.035902597,0.0,0.0,False
Nov,1,2,4,13,Returning_Visitor,False,8.0,189.83366,1.0,0.0,62.0,1444.025,0.022963528,0.026666667,0.0,0.0,False
Jul,2,4,6,10,Returning_Visitor,True,5.0,175.98264,0.0,0.0,38.0,380.13693,0.0,0.015384615,54.08025,0.0,False
Mar,1,2,7,1,Returning_Visitor,False,7.0,0.0,0.0,0.0,7.0,157.37154,0.0,0.012710233,0.0,0.0,False
May,3,2,7,1,Returning_Visitor,True,10.0,290.68262,0.0,0.0,4.0,558.11646,0.022222223,0.02775411,0.0,0.0,False
Sep,2,1,1,6,Returning_Visitor,True,5.0,78.004105,0.0,0.0,18.0,703.6398,0.020264255,0.06666667,0.0,0.0,True
Jul,3,2,3,2,Returning_Visitor,False,1.0,37.406258,0.0,0.0,53.0,3043.7878,0.004654746,0.015882486,0.0,0.0,False
May,3,2,4,2,Returning_Visitor,False,5.0,0.0,0.0,0.0,44.0,1237.0454,0.0,0.013475871,0.0,0.0,False
May,2,3,1,3,Returning_Visitor,False,11.0,99.97397,0.0,0.0,20.0,3366.312,0.0,0.05,0.0,0.0,False
Mar,4,2,9,4,Returning_Visitor,False,5.0,0.0,0.0,0.0,15.0,3763.0408,0.0,0.01589809,0.0,0.0,True
Mar,3,6,1,7,Returning_Visitor,True,8.0,0.0,0.0,0.0,50.0,3032.628,0.0,0.0059036766,0.0,0.0,False
Nov,2,1,1,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,14.0,2143.6736,0.013821628,0.026666667,0.0,0.0,False
May,2,2,9,3,Returning_Visitor,False,1.0,0.0,1.0,0.0,23.0,1954.4333,0.0,0.027505893,0.0,0.0,False
Dec,3,1,1,1,Returning_Visitor,False,6.0,0.0,0.0,0.0,4.0,0.0,0.03333333,0.11067051,0.0,0.0,False
Aug,2,2,4,2,Returning_Visitor,False,5.0,138.71014,1.0,0.0,58.0,1321.5226,0.0,0.016666668,0.0,0.0,True
May,2,1,8,1,Returning_Visitor,False,4.0,328.10962,0.0,0.0,3.0,89.82222,0.0,0.03127574,0.0,0.0,False
Oct,2,1,1,4,Returning_Visitor,False,4.0,0.0,0.0,0.0,12.0,786.79974,0.0,0.02,0.0,0.0,False
May,2,2,3,1,Returning_Visitor,False,4.0,123.132355,1.0,0.0,88.0,1089.1863,0.0060635135,0.013333333,0.0,0.0,False
May,2,2,2,3,Returning_Visitor,False,0.0,448.34357,0.0,0.0,7.0,583.0083,0.0,0.022073463,0.0,0.0,False
May,2,2,1,3,New_Visitor,False,6.0,0.0,0.0,0.0,2.0,0.0,0.07416524,0.028571429,0.0,0.0,True
Nov,3,2,4,2,Returning_Visitor,False,6.0,148.43741,1.0,0.0,76.0,3595.935,0.0,0.016373817,0.0,0.0,False
Mar,1,2,1,2,New_Visitor,True,3.0,0.0,0.0,0.0,3.0,38.852978,0.0,0.036802292,0.0,0.0,False
