Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue
Nov,8,1,2,1,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,0.0,43171.234,0.0,0.2,0.0,0.0,False
Jul,6,9,5,11,Returning_Visitor,True,0.0,2438.5452,0.0,2252.0334,705.0,0.0,0.0,0.030222757,0.0,1.0,False
June,8,2,1,9,Returning_Visitor,True,26.0,0.0,0.0,0.0,0.0,25494.334,0.2,0.0,361.76373,0.0,False
Aug,3,2,2,1,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,0.0,0.0,0.0,0.2,361.76373,1.0,False
May,2,2,1,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Dec,4,5,7,4,Returning_Visitor,False,26.0,2720.5,23.375885,2252.0334,705.0,0.0,0.2,0.0,0.0,0.0,False
Mar,3,7,6,3,Returning_Visitor,False,26.0,0.0,0.0,2252.0334,705.0,42850.887,0.2,0.2,0.0,1.0,True
Dec,4,9,8,11,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,43171.234,0.2,0.0,361.76373,0.0,False
Mar,8,1,8,2,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.2,361.76373,1.0,False
Nov,8,5,4,6,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.0,0.0,0.0,False
Oct,2,5,3,4,New_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.0,0.0,0.0,False
May,2,5,1,5,New_Visitor,False,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.76373,1.0,False
Mar,8,4,1,3,New_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.0,0.0,1.0,False
Mar,2,2,9,8,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,43171.234,0.0,0.0,361.76373,0.2,False
Sep,8,1,4,2,Returning_Visitor,True,0.0,0.0,24.0,0.0,0.0,43171.234,0.2,0.2,0.0,0.0,False
Dec,7,5,3,12,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,43171.234,0.0,0.0,0.0,1.0,False
Oct,8,2,9,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,705.0,43171.234,0.2,0.0,361.76373,0.0,False
Dec,8,2,4,13,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,0.0,43171.234,0.0,0.2,0.0,1.0,True
Mar,8,9,6,2,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,43171.234,0.2,0.0,361.76373,0.0,False
May,6,2,7,2,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,0.0,0.0,0.0,361.76373,0.0,True
Mar,2,2,1,13,Returning_Visitor,False,0.0,0.0,24.0,0.0,705.0,0.0,0.0,0.0,361.76373,0.0,False
Nov,8,9,7,3,Returning_Visitor,False,26.0,2720.5,4.0,0.0,0.0,0.0,0.2,0.0,361.76373,1.0,False
Aug,8,2,1,2,Returning_Visitor,False,26.0,2718.8093,22.366552,2252.0334,705.0,43171.234,0.2,0.2,0.0,0.0,False
June,7,6,6,3,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.2,361.74454,1.0,True
Oct,2,1,3,4,Returning_Visitor,False,0.0,2658.3591,24.0,0.0,705.0,43171.234,0.2,0.2,0.0,1.0,False
June,4,1,8,15,Returning_Visitor,False,0.0,2720.5,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,False
Sep,4,9,2,9,Returning_Visitor,True,26.0,0.0,0.0,2252.0334,0.0,0.0,0.0,0.0,0.0,0.0,False
Nov,8,9,6,20,Returning_Visitor,True,0.0,0.0,0.0,2249.627,0.0,0.0,0.2,0.2,361.76373,1.0,False
Dec,2,2,7,2,New_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,0.0,0.0,0.0,0.0,1.0,False
May,1,10,3,3,New_Visitor,False,26.0,2720.5,24.0,0.0,0.0,43171.234,0.0,0.0,361.76373,1.0,False
Mar,4,1,9,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,705.0,0.0,0.2,0.2,361.76373,0.0,False
Mar,7,2,1,3,Returning_Visitor,True,26.0,0.0,24.0,0.0,0.0,43005.363,0.2,0.2,361.76373,1.0,False
Dec,2,1,2,2,New_Visitor,False,0.0,0.0,0.0,0.0,705.0,43171.234,0.0,0.2,361.76373,0.0,False
Nov,1,9,5,3,New_Visitor,True,0.0,0.0,23.953001,2252.0334,0.0,0.0,0.2,0.0,361.76373,0.0,False
Aug,1,2,6,2,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.0,0.0,0.8,False
Mar,2,2,3,2,Returning_Visitor,False,0.0,0.0,24.0,0.0,705.0,43171.234,0.2,0.0,361.76373,0.0,False
May,8,9,7,11,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,0.0,0.2,0.2,361.76373,1.0,False
Nov,8,1,1,3,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,0.0,0.2,0.2,0.0,1.0,False
Mar,1,4,1,6,Returning_Visitor,True,26.0,0.0,0.0,0.0,702.98865,43171.234,0.2,0.2,361.76373,0.0,False
Nov,1,2,9,10,Returning_Visitor,True,26.0,0.0,0.0,0.0,705.0,43171.234,0.0,0.2,0.0,0.0,False
Nov,3,9,8,1,Returning_Visitor,True,26.0,2720.5,24.0,2252.0334,705.0,43168.44,0.2,0.0,361.76373,1.0,False
Dec,8,2,4,2,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,43171.234,0.2,0.0,0.0,0.0,False
Nov,8,5,2,2,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,43171.234,0.2,0.0,0.0,0.0,False
Mar,2,2,7,2,Returning_Visitor,False,0.0,0.0,24.0,0.0,705.0,0.0,0.2,0.2,0.0,1.0,False
Jul,8,2,6,19,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,0.0,43171.234,0.2,0.2,361.76373,0.0,False
Sep,2,2,9,13,Other,False,26.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,361.76373,1.0,False
Nov,2,1,3,19,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,2157.396,0.0,0.0,361.76373,0.0,True
May,8,1,2,9,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,43171.234,0.2,0.2,0.0,1.0,True
May,4,2,4,1,Returning_Visitor,True,0.0,13.791113,0.0,2252.0334,99.66302,0.0,0.2,0.0,361.76373,1.0,False
Mar,8,4,1,3,Returning_Visitor,False,25.999403,2720.5,24.0,2252.0334,30.0,43171.234,0.0,0.0,361.76373,0.0,False
May,2,4,1,19,New_Visitor,True,0.0,0.0,0.0,2252.0334,0.0,43171.234,0.2,0.0,0.0,1.0,False
Mar,8,2,3,11,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,705.0,43171.234,0.0,0.0,0.0,1.0,False
Sep,2,7,1,10,Returning_Visitor,False,0.0,0.0,24.0,0.0,0.0,3545.9204,0.2,0.2,0.0,1.0,False
May,3,2,1,19,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,705.0,0.0,0.0,0.2,0.0,1.0,False
Nov,8,2,3,9,Returning_Visitor,True,26.0,0.0,0.0,578.913,705.0,0.0,0.0,0.2,0.0,1.0,True
Oct,8,8,3,2,Returning_Visitor,False,0.0,2720.5,0.0,0.0,705.0,0.0,0.2,0.0,0.0,0.0,False
Dec,2,2,2,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Nov,3,1,3,1,Returning_Visitor,True,0.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.0,361.76373,0.0,True
June,8,2,1,1,Returning_Visitor,False,0.0,0.0,24.0,0.0,0.0,42152.965,0.0,0.0,0.0,0.0,False
Nov,1,1,1,5,Returning_Visitor,False,0.0,0.0,24.0,2247.096,0.0,0.0,0.0,0.0,0.0,0.8,False
Sep,3,9,3,9,Returning_Visitor,True,0.0,0.0,0.0,0.0,705.0,43171.234,0.0,0.0,0.0,1.0,True
Mar,5,2,3,10,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,705.0,14012.479,0.0,0.0,0.0,1.0,False
May,3,2,6,3,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,49.0,0.0,0.0,0.2,361.76373,1.0,False
May,3,1,4,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,705.0,40139.76,0.2,0.0,361.76373,1.0,False
Sep,1,1,3,3,Returning_Visitor,False,7.0,2720.5,0.0,2252.0334,0.0,0.0,0.0,0.0,0.0,1.0,False
May,2,6,2,13,Returning_Visitor,False,0.0,2720.5,0.0,0.0,705.0,0.0,0.0,0.0,0.0,1.0,False
May,4,9,9,3,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,43171.234,0.0,0.2,0.0,1.0,False
June,7,1,4,8,Returning_Visitor,True,26.0,0.0,0.0,0.0,705.0,43171.234,0.0,0.0,0.0,1.0,False
Sep,2,8,3,11,Returning_Visitor,False,0.0,2720.5,0.0,0.0,705.0,43171.234,0.2,0.2,361.76373,1.0,False
May,2,9,3,3,Returning_Visitor,False,26.0,0.0,24.0,99.34652,705.0,43171.234,0.0,0.0,0.0,0.0,True
Dec,2,4,3,2,Returning_Visitor,True,26.0,0.0,24.0,2252.0334,0.0,0.0,0.2,0.0,361.76373,1.0,False
Aug,8,2,4,20,Returning_Visitor,True,26.0,0.0,0.0,2252.0334,705.0,0.0,0.0,0.0,361.76373,0.0,True
Sep,8,2,1,10,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,172.02539,0.0,0.2,0.0,0.0,False
May,3,9,3,9,Other,True,0.0,2720.5,0.0,0.0,0.0,43171.234,0.0,0.0,361.76373,0.0,False
Sep,8,9,9,4,Returning_Visitor,True,25.8498,2720.5,7.179369,0.0,0.0,43171.234,0.0,0.0,0.0,1.0,False
Nov,2,9,6,10,Returning_Visitor,True,26.0,2720.5,24.0,0.0,0.0,0.0,0.2,0.2,361.76373,0.0,False
May,1,9,1,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,43171.234,0.2,0.2,361.76373,0.0,False
Sep,3,5,3,9,Returning_Visitor,False,26.0,0.0,0.0,0.0,705.0,0.0,0.0,0.2,361.76373,0.0,False
May,8,8,7,1,Returning_Visitor,True,0.0,2720.5,24.0,0.0,1.0,43171.234,0.0,0.2,361.76373,0.0,True
Nov,1,13,6,8,Returning_Visitor,False,0.0,0.0,6.0,2252.0334,0.0,3245.193,0.2,0.0,0.0,1.0,False
May,3,2,4,4,Returning_Visitor,False,0.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,False
Dec,2,2,1,2,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,0.0,0.0,0.0,361.76373,0.0,False
Nov,3,2,3,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,43171.234,0.0,0.2,0.0,1.0,True
Sep,8,1,1,3,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,43171.234,0.0,0.011111111,361.76373,0.0,False
May,8,2,7,4,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,0.0,0.0,0.0,0.0,0.0,0.0,False
Nov,3,6,3,2,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,0.0,0.0,0.2,0.2,0.0,0.0,False
Mar,2,2,1,2,New_Visitor,True,26.0,2720.5,24.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,False
Aug,2,4,1,9,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,0.0,0.2,0.07269696,0.0,0.0,False
Nov,3,4,3,5,Returning_Visitor,True,26.0,2720.5,0.0,14.802505,0.0,43171.234,0.2,0.2,0.0,0.0,False
Dec,7,9,3,1,Returning_Visitor,True,0.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.04007753,361.76373,0.0,False
Oct,2,2,1,14,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.2,0.0,1.0,False
May,8,2,1,2,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,43171.234,0.2,0.0,361.76373,1.0,False
Nov,8,2,3,2,Returning_Visitor,True,26.0,0.0,0.0,2252.0334,705.0,43171.234,0.2,0.0,0.0,1.0,False
Nov,3,4,1,2,Returning_Visitor,False,0.0,2720.5,0.0,0.0,0.0,43171.234,0.013270791,0.0,361.76373,0.0,False
Nov,2,2,3,4,Returning_Visitor,True,26.0,0.0,1.0,0.0,0.0,43171.234,0.0,0.2,361.76373,1.0,False
May,2,13,2,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,705.0,43171.234,0.2,0.2,361.76373,1.0,False
May,1,4,1,1,Returning_Visitor,True,0.0,2585.11,0.0,0.0,0.0,39423.984,0.0,0.0,0.0,0.0,False
Dec,2,5,1,1,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,1.0,False
May,1,1,3,10,Returning_Visitor,True,16.540854,0.0,24.0,2252.0334,0.0,0.0,0.2,0.2,0.0,1.0,False
Nov,8,9,1,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.76373,0.0,False
Mar,1,2,3,10,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,0.0,0.2,0.2,0.0,0.0,False
Sep,2,8,9,1,Returning_Visitor,True,26.0,0.0,24.0,0.0,0.0,43171.234,0.0,0.0,0.0,1.0,False
May,3,6,1,3,Returning_Visitor,True,26.0,0.0,0.0,0.0,705.0,43171.234,0.0,0.0,361.76373,0.0,True
Nov,2,2,8,10,New_Visitor,True,0.0,0.0,0.0,2252.0334,705.0,43171.234,0.0,0.0,0.0,1.0,False
Oct,4,10,9,1,Returning_Visitor,False,26.0,0.0,24.0,0.0,0.0,43171.234,0.2,0.2,0.0,0.0,False
Nov,2,5,1,2,Returning_Visitor,False,26.0,2720.5,0.0,0.0,0.0,43171.234,0.0,0.2,0.0,0.0,True
Aug,8,2,1,13,Returning_Visitor,False,26.0,501.10397,0.0,2252.0334,8.0,43171.234,0.2,0.032399103,0.0,0.0,False
Dec,4,2,2,5,New_Visitor,True,0.0,27.96111,24.0,2252.0334,705.0,43171.234,0.015818367,0.2,361.76373,0.0,False
Nov,8,4,1,2,New_Visitor,False,26.0,2720.5,24.0,2252.0334,0.0,0.0,0.0,0.2,0.0,0.0,False
Nov,8,1,9,3,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.2,361.76373,1.0,False
May,8,9,1,3,Returning_Visitor,False,26.0,0.0,0.0,0.0,705.0,0.0,0.0,0.024079222,361.76373,0.0,False
Nov,3,2,1,2,Returning_Visitor,True,26.0,2720.5,0.0,0.0,705.0,0.0,0.2,0.2,0.0,0.0,False
June,1,6,1,2,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,705.0,0.0,0.0,0.0,0.0,0.0,False
Feb,4,2,2,11,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,0.0,False
Mar,8,9,1,2,Returning_Visitor,True,26.0,0.0,0.0,23.201921,705.0,0.0,0.0,0.2,0.0,1.0,False
Jul,8,2,5,1,Returning_Visitor,True,26.0,0.0,0.0,0.0,705.0,0.0,0.2,0.0,0.0,0.0,False
Sep,2,2,3,2,New_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.2,0.0,0.0,False
Nov,2,4,9,3,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,0.0,0.0,0.0,361.76373,1.0,False
May,8,9,3,2,Returning_Visitor,True,0.0,0.0,24.0,2252.0334,0.0,0.0,0.0,0.0,361.76373,1.0,False
Sep,2,9,8,1,Returning_Visitor,True,0.0,2646.4543,24.0,0.0,0.0,0.0,0.2,0.0,361.76373,0.0,False
Oct,8,2,2,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.76373,1.0,False
May,8,2,5,13,Returning_Visitor,False,26.0,0.0,0.0,0.0,705.0,43171.234,0.0,0.0,0.0,0.0,False
Mar,8,12,5,20,Returning_Visitor,True,26.0,0.0,22.436451,0.0,705.0,0.0,0.2,0.2,0.0,1.0,False
Sep,2,1,4,9,Returning_Visitor,True,0.0,2720.5,24.0,2245.2876,0.0,0.0,0.0,0.0,0.0,1.0,False
Nov,2,2,4,6,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,705.0,0.0,0.0,0.2,0.0,0.6,False
Sep,8,9,9,2,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,0.0,0.0,0.004166667,361.76373,1.0,False
Dec,8,8,1,4,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,361.76373,1.0,False
May,1,4,6,2,Returning_Visitor,False,23.870293,0.0,0.0,0.0,0.0,0.0,0.2,0.2,361.76373,0.0,True
Sep,8,2,1,2,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,0.0,43171.234,0.0,0.2,361.76373,0.0,False
Sep,2,2,3,1,Returning_Visitor,True,0.0,2720.5,0.0,2252.0334,705.0,4608.6025,0.0,0.2,0.0,1.0,False
Nov,8,5,8,9,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,0.0,0.0,0.0,361.76373,1.0,False
Sep,8,2,4,2,Returning_Visitor,False,0.0,2648.6384,0.0,0.0,633.9062,43171.234,0.0,0.2,0.0,1.0,False
May,1,9,1,15,Returning_Visitor,True,26.0,2720.5,0.0,0.0,0.0,0.0,0.2,0.0,361.76373,0.0,False
May,3,9,3,3,Returning_Visitor,True,7.0,2720.5,24.0,0.0,705.0,0.0,0.2,0.0,361.76373,1.0,True
